Dia,Mes,Anio,P304,P311,P313,CODIGO_PERSONA,TIENE_SEGURO,P402,P408_1,P408_2,P408_3,P408_6,NOMBDEPA,NOMBPROV,NOMBDIST,P501,P504,P601,P609,P627,P703,P706,P807,Sexo,Edad,Migro_de_venezuela,P701
5,3,1999,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,1,1,2,1,2,1,19,1,2
21,9,1995,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,8,2,1,1,1,2,2,2,1,23,1,1
24,2,1987,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,2,1,31,1,2
16,3,1979,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,4,2,1,2,1,2,1,2,1,39,1,2
16,3,1995,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,2,1,2,2,1,1,23,1,1
15,1,1993,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,2,1,2,2,1,1,25,1,1
10,1,1994,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,2,1,24,1,1
29,9,1991,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,5,2,1,2,1,2,2,2,1,27,1,2
7,5,1991,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,2,1,2,2,2,2,27,1,2
29,11,1987,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,2,1,31,1,2
7,7,1998,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,20,1,1
18,12,1988,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,2,29,1,1
12,11,1990,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,,1,2,2,2,1,28,1,1
6,9,1993,1,1,1,1.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,,1,1,2,1,1,25,1,1
3,12,1991,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,,1,2,2,1,1,27,1,1
22,6,1994,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,1,24,1,1
23,9,1995,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,,1,2,2,2,1,23,1,2
15,7,1996,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,2,22,1,2
11,10,1997,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,2,1,2,21,1,1
17,7,1994,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,1,24,1,1
25,6,1997,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,21,1,2
30,4,1997,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,21,1,2
23,8,1996,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,22,1,2
20,9,1994,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,2,24,1,2
19,6,1995,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,2,23,1,2
24,8,1994,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,24,1,2
13,5,1997,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,1,1,2,2,2,1,21,1,1
24,5,1972,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,46,1,2
13,7,1983,1,2,2,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,35,1,1
10,7,1985,1,1,2,1.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,33,1,1
30,11,1985,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,2,2,1,33,1,2
12,9,1990,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,2,28,1,1
9,12,1973,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,44,1,1
17,12,1993,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,24,1,2
25,9,1996,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,2,22,1,2
12,9,1993,1,2,1,1.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,8,2,1,1,1,2,2,1,2,25,1,1
20,9,1992,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,1,2,2,2,1,26,1,2
3,2,2000,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,6,2,1,2,1,2,2,1,2,18,1,1
17,6,1992,1,2,2,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,1,2,2,1,1,26,1,1
6,4,1985,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,6,2,1,2,1,2,2,2,1,33,1,2
18,4,1994,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,6,2,1,2,1,2,2,1,1,24,1,1
10,2,1987,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,7,2,1,2,1,2,1,2,2,31,1,2
15,4,1985,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,5,2,1,2,1,2,1,1,1,33,1,1
5,9,1984,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,8,2,1,2,1,2,2,1,1,34,1,1
26,1,1995,1,2,1,1.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,8,2,1,2,1,2,2,2,2,23,1,2
27,7,1995,1,1,1,1.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,9,2,1,2,1,2,2,1,2,23,1,1
23,3,1985,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,1,2,1,1,1,33,1,1
12,9,1993,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,1,2,1,1,2,25,1,1
6,9,1989,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,1,2,1,1,1,29,1,1
8,10,1996,1,1,2,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,2,2,2,2,2,22,1,2
10,2,1996,1,2,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,8,2,1,2,1,2,2,2,1,22,1,2
22,9,1967,1,1,1,1.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,1,2,2,2,2,51,1,1
10,7,1973,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,10,2,1,2,1,2,1,2,1,45,1,2
17,5,1993,1,1,1,1.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,PAUCARPATA,6,2,1,2,1,2,2,2,2,25,1,2
26,7,1995,1,2,1,1.04012E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,SOCABAYA,6,2,1,1,1,2,1,1,1,23,1,1
5,6,1998,1,2,1,1.04012E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,SOCABAYA,6,2,1,1,1,2,2,2,2,20,1,1
5,11,1989,1,2,2,1.04012E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,SOCABAYA,10,2,1,2,1,2,1,1,2,29,1,1
3,1,1992,1,2,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,2,2,1,26,1,2
7,12,1980,1,2,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,2,1,2,2,2,1,37,1,1
24,9,1986,1,2,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,2,2,2,32,1,1
28,5,1991,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,2,1,2,2,2,1,27,1,2
11,8,1985,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,6,2,1,2,1,2,2,2,2,33,1,2
4,5,1990,1,2,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,1,1,2,2,2,1,28,1,2
12,9,1995,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,,1,2,2,1,1,23,1,2
13,6,1991,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,,1,2,2,1,1,27,1,2
31,8,1990,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,,1,2,2,1,1,28,1,1
12,4,1978,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,2,1,2,1,2,2,40,1,2
30,11,1984,1,1,1,1.04013E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,5,2,1,2,1,2,2,2,1,34,1,2
2,2,1972,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,5,2,1,,1,2,2,2,2,46,1,2
15,10,1976,1,2,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,1,42,1,2
28,5,1999,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,2,2,2,2,2,2,19,1,2
10,7,1993,1,2,2,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,,2,2,1,2,1,25,1,2
17,1,2000,1,2,2,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,1,2,2,2,1,2,18,1,1
25,2,1975,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,2,1,2,2,2,1,43,1,1
31,12,1975,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,8,2,1,,1,2,2,2,1,42,1,2
8,1,1970,1,1,1,1.04013E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,2,1,2,2,2,2,48,1,1
3,3,1998,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,2,2,2,2,2,2,20,1,1
30,4,1996,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,2,1,2,2,2,2,22,1,2
24,12,1997,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,7,2,1,2,1,2,2,2,1,20,1,2
2,10,2001,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,6,2,1,2,1,2,2,,2,17,1,1
26,9,1991,1,1,1,1.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,5,2,1,2,1,2,2,2,1,27,1,2
3,8,1985,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,33,1,2
11,1,1986,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,1,1,32,1,1
10,12,1987,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,30,1,2
11,9,1987,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,31,1,2
2,3,1993,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,2,25,1,2
11,10,1991,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,27,1,1
21,6,1990,1,2,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,1,1,2,2,2,1,28,1,2
15,7,1995,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,7,2,1,2,1,2,1,1,1,23,1,1
19,3,1993,1,1,1,1.0701E+20,2,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,1,1,25,1,2
8,7,1976,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,2,42,1,2
2,1,1997,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,21,1,2
2,11,1990,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,,1,2,2,2,1,28,1,2
21,5,1989,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,2,2,29,1,2
5,3,1997,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,2,2,2,2,1,21,1,2
4,2,1994,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,,1,2,2,1,1,24,1,1
9,3,1991,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,7,2,1,2,1,2,2,2,1,27,1,2
5,8,1995,1,1,2,1.0701E+20,1,1,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,1,1,2,2,2,1,23,1,1
7,1,1982,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,2,2,2,2,1,36,1,2
14,12,1986,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,1,31,1,2
26,7,1996,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,1,2,1,1,1,22,1,1
2,2,1994,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,,1,2,2,2,2,24,1,2
7,5,1990,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,28,1,1
2,10,1989,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,11,2,1,,1,2,2,2,2,29,1,1
21,7,1991,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,27,1,2
4,2,1998,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,20,1,2
16,11,1984,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,,1,2,2,2,1,34,1,1
5,1,1975,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,2,1,43,1,2
21,12,1978,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,2,1,39,1,2
26,3,1992,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,1,1,26,1,2
14,1,1997,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,,2,2,2,1,1,21,1,2
29,10,1979,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,,1,2,2,1,2,39,1,2
30,9,2004,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,3,2,1,,2,2,2,,2,14,1,2
17,7,1972,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,1,2,2,2,1,46,1,2
11,11,1978,1,1,1,1.0701E+20,5,1,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,1,2,2,2,1,40,1,2
10,10,1991,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,1,2,27,1,1
2,11,1982,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,36,1,2
2,1,1981,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,11,2,1,2,1,2,2,2,1,37,1,1
12,4,1979,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,11,2,1,2,1,2,2,1,1,39,1,2
25,4,1984,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,1,1,34,1,1
18,12,1986,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,32,1,1
13,8,1984,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,34,1,2
16,11,1971,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,2,47,1,2
21,8,1984,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,4,2,1,2,1,2,2,2,2,34,1,1
19,3,1987,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,2,1,31,1,2
14,9,1985,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,1,2,2,33,1,1
16,1,1979,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,2,2,39,1,2
13,1,1989,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,2,29,1,1
12,7,1991,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,1,2,1,2,2,27,1,1
17,9,1981,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,,1,2,2,1,1,37,1,2
3,10,1979,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,39,1,1
12,9,1967,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,1,2,1,51,1,1
9,10,1968,1,1,2,1.0701E+20,5,1,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,2,1,2,50,1,1
19,6,1992,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,1,2,26,1,1
12,7,1992,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,26,1,1
5,9,1988,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,30,1,2
31,10,1990,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,28,1,2
30,9,1998,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,2,20,1,2
20,5,1987,1,2,1,1.0701E+20,1,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,1,1,2,2,2,1,31,1,2
20,11,1989,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,29,1,2
22,8,1998,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,20,1,2
26,1,1991,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,2,2,2,2,1,27,1,2
14,7,1990,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,28,1,2
4,6,1989,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,2,29,1,2
25,2,1997,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,4,2,1,2,1,2,2,2,1,21,1,2
10,8,1984,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,3,2,1,2,1,2,2,2,1,34,1,1
2,7,1992,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,1,1,26,1,2
27,1,1997,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,7,2,1,,1,2,2,1,2,21,1,2
18,10,1983,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,2,1,35,1,1
8,1,1986,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,2,2,2,2,2,32,1,2
3,8,1981,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,5,2,1,2,1,2,2,2,2,37,1,2
23,2,2000,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,2,1,18,1,2
25,4,1988,1,1,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,4,2,1,2,1,2,2,2,2,30,1,2
29,11,1982,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,,1,2,2,2,1,36,1,2
7,11,1986,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,4,2,1,2,1,2,2,1,2,32,1,2
17,5,1994,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,,1,2,2,2,1,24,1,2
10,4,1987,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,1,1,31,1,2
16,4,1990,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,28,1,2
22,11,1989,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,29,1,2
21,10,1984,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,1,1,1,34,1,1
3,11,1992,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,1,2,1,26,1,2
22,7,1990,1,2,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,2,28,1,2
11,2,1987,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,11,2,1,,1,2,1,2,2,31,1,1
14,7,1994,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,1,2,1,24,1,2
25,2,1987,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,31,1,2
24,3,1987,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,2,31,1,2
20,3,1987,1,2,2,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,1,2,2,1,1,31,1,2
21,5,1992,1,2,2,1.0701E+20,5,1,2,2,2,2,CALLAO,CALLAO,CALLAO,7,2,1,,1,2,2,2,1,26,1,2
26,10,1990,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,1,2,2,2,1,28,1,1
17,4,1978,1,1,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,40,1,2
25,12,1964,1,1,1,1.0701E+20,2,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,1,1,2,2,2,1,53,1,2
24,6,1989,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,1,2,1,29,1,2
